"p","lam1","lam2","kurt"
0.742789024582514,0.5672722049400896+0.2486554985775556*I,0.16414129882758932-0.05638162251151504*I,40
0.3499523890591505,0.32970187653985533-0.32595513161933887*I,0.3085663603368602+0.08340802209507772*I,40
0.3445395952893586,0.32672890923795617+0.3266651995954988*I,0.3101202714333934-0.0828902875840273*I,40
0.20591774530437545,0.23581616512432088+0.33435598580548903*I,0.3472959373176774-0.06463391176022076*I,40
0.2650565535097531,0.27865235554297674+0.33423374409930245*I,0.3319990353691054-0.07361490048905983*I,40
0.23093595319815075,0.2548331949385966+0.3351063457740926*I,0.3409126373589162-0.06866165599943112*I,40
0.36202215871905663,0.33621782424690533+0.3243055511578664*I,0.30506943209411314-0.08450914771849301*I,40
0.7431736940645828,0.5679229087655647-0.24847292396712242*I,0.16395922884967018+0.05621091025756131*I,40
0.5211955005754048,0.4127064171465653+0.2971733538586498*I,0.25423811724348294-0.09125878238919544*I,40
0.41559507914087446,0.36352309611143296+0.31607840022252115*I,0.28898556185734803-0.0884759580790333*I,40
0.7819523019310737,0.6761579188791205+0.19854430817753613*I,0.1450339506023742-0.03158926871898053*I,40
0.2995436735654198,0.3006297256730311-0.331709861153273*I,0.3227120543304051+0.07802271103207732*I,40
0.5866526036742599,0.4433557328048183+0.28463565219780307*I,0.23033858952857467-0.08865205072276648*I,40
0.6282337382741747,0.46495876324114943+0.2765737919910171*I,0.2140746583345218-0.0846142113028083*I,40
0.18926659514193145,0.22232563444512612+0.333013576045004*I,0.351482166585914-0.06175353320839556*I,40
0.6605796982772367,0.48446892785353474+0.27022530535509137*I,0.2007816785509525-0.07976999620042767*I,40
0.2886645278307096,0.29390141656469565+0.3326537215654071*I,0.32567390949245706-0.07669591019581772*I,40
0.6264107736858266,0.4639467157774534-0.2769284815051679*I,0.21480663713656753+0.08483865794350873*I,40
0.8208850909187717,2.1724395494885647,0.08440309511078341,40
0.4160262173114302,0.32772581098275266-0.30215369297373296*I,0.2870385025661178+0.10011330079528592*I,50
0.3553899156017397,0.2984913235689621-0.3097962882613175*I,0.3054323851107018+0.0943017297244107*I,50
0.38230308346212305,0.3118775089923906+0.306673850857077*I,0.29741519511464304-0.09711391580691818*I,50
0.5294418929774372,0.37553344628939195+0.2836278892269017*I,0.2490799738221849-0.10540434261062905*I,50
0.2110937643517543,0.21115658911107918-0.3137574214919933*I,0.34505093635392337+0.07301360860054627*I,50
0.3747077926279716,0.3081706521033539-0.30760302331591094*I,0.29970077201302864+0.09635726640690721*I,50
0.8086740428195753,0.5443237118147333+0.23887146309355725*I,0.128188548376574-0.05587246001603277*I,50
0.42449900818583375,0.3315638933415885+0.30092805014068363*I,0.28437055570150827-0.10077205735353394*I,50
0.19252449778099434,0.19738984700353973-0.3116449281746559*I,0.34981716316013994+0.06945076760670778*I,50
0.14686075524690434,0.16022325126924616+0.3017708563354875*I,0.36132533316844084-0.05968164895705876*I,50
0.37079248882207394,0.3062385531088061+0.3080678133202666*I,0.3008718152362465-0.09595579985682383*I,50
0.708474404812953,0.4498937230630303-0.25145939779184207*I,0.1771048828027966+0.0913608711106582*I,50
0.5592390282218043,0.3872330301405545+0.27823626442502886*I,0.23822527240747848-0.10534980612075155*I,50
0.6124187326815806,0.4080009129157986+0.26841017420164526*I,0.21781312922765045-0.10335891735765985*I,50
0.5025760019836962,0.3647785422824121+0.28835290823284315*I,0.25853399502398455-0.10489014778991107*I,50
0.26315299954407867,0.24626238553390253+0.3156716668186426*I,0.3313363243716658-0.08193407313266833*I,50
0.598692896653829,0.40260860518735014-0.27095490476979067*I,0.22321528135480748+0.10412967258109176*I,50
0.44159344552708624,0.33914990910789716+0.2983598484535122*I,0.2789102248238191-0.10198090160734632*I,50
0.5074692791846378,0.36675659721866877-0.28750399559757706*I,0.25683477294885404+0.10502119067603435*I,50
0.43951229552014226,0.3382371156509106-0.29867895526730315*I,0.2795806250131327+0.10184246994526504*I,50
0.0002084595217926033,0.12819354753247575-0.12497996598642196*I,0.39909656214981054-0.0008000171229108716*I,50
0.5327003392016727,0.3768223253113493-0.28304505811900327*I,0.24791225491965285+0.10543156153721123*I,50
0.7168087305897144,0.45431300200915986+0.2501628356342435*I,0.17331052667868832-0.08961348730304688*I,50
0.26432863554180197,0.2470018541343374+0.3156601265282983*I,0.33101986871982403-0.08211859848204153*I,50
0.350049534469137,0.2957485133713979-0.3103560697917258*I,0.3069967400122101+0.09370060169692591*I,50
0.5081121143382707,0.3670157623507855+0.28739205792204275*I,0.25661080337303666-0.10503719787986861*I,50
0.8384135965543187,0.6581919025163746+0.20795108394622805*I,0.11208894140401944-0.03056809421786382*I,50
0.18636705613605065,0.19266307727385557+0.3107344254435644*I,0.3513851901303066-0.0682206614443306*I,50
0.24590995429052254,0.23516010457510328-0.31559123336445266*I,0.33594184912376174+0.07914419824270617*I,50
0.15752341156437377,0.16935807031496544+0.3047930851754197*I,0.3586602130153364-0.06210453978608186*I,50
0.524293528515466,0.37349092656937105+0.28454481267397314*I,0.25091554600167737-0.10534544300583705*I,50
0.6627664231531694,0.4285750391767439+0.2592135653371012*I,0.1971401888839601-0.0987052984459062*I,50
0.5309891810632712,0.3761458334989659+0.2833513644672296*I,0.24852605664862965-0.10541824780885571*I,50
0.35205689114469463,0.29678301308618915-0.31014815445618077*I,0.3064097308092717+0.0939282165404072*I,50
0.1717515947189816,0.18110121780955465+0.30809498307698957*I,0.35508493561695986-0.06519731367443193*I,50
0.8662497852060687,3.635543050907207,0.059136307275048046,50
0.8283174541642475,0.6025281003590559-0.2290121456553661*I,0.11764814385264377+0.041356387586963014*I,50
0.22330987724623363,0.21983511067506314-0.3146869210013861*I,0.3418819668640771+0.0752433293408698*I,50
0.3405798320604667,0.29080967317320056+0.3112948433557591*I,0.3097498306424977-0.09259991654209*I,50
0.6864942566529784,0.4391478054693771+0.2550755835690715*I,0.18689887916476358-0.09532826919620033*I,50
0.7447051811991923,0.47122715539657795-0.24622530882375962*I,0.16027041652399918+0.08260179246428986*I,50
0.3608186312718009,0.3012491172441538+0.3092058895968656*I,0.303833313298796-0.09489825678491624*I,50
0.8650106384287755,2.8882977624090196,0.06134452531102273,50
0.35453429993890495,0.29805389477986505+0.30988739770793017*I,0.30568359750425983-0.0942063725310446*I,50
0.4412526971525865,0.33900065413463015+0.29841221346383995*I,0.2790200982055059-0.10195840398135404*I,50
0.5800785179019139,0.3953487065167757+0.27440230584456715*I,0.23039066500445635-0.10488025827805918*I,50
0.4410646764032997,0.33891826408786196+0.29844108822426774*I,0.2790807068208503-0.10194596188795393*I,50
0.7842466253245435,0.5062127803599734-0.24192960043055514*I,0.14082350571505642+0.0685171699469643*I,50
0.6278254178045,0.4141290025269585+0.2655626272461335*I,0.21163317510059013-0.102255933386866*I,50
0.7499596582956942,0.47491754717355916-0.24556598561347495*I,0.1577534114905197+0.08104963253839338*I,50
0.45655896873293833,0.34563152803821284-0.2960164923011807*I,0.2740423414055918+0.10290326624282525*I,50
0.46213830292252056,0.3480127640060607+0.2951221807824268*I,0.27220606698453187-0.10321368745135155*I,50
0.14560896933139822,0.15913130024946484+0.30138205506236054*I,0.3616375373672302-0.0593909227401948*I,50
0.25409784342829655,0.2404928375557118+0.31568943209834394*I,0.3337631836478266-0.08048859052841838*I,50
0.8089456456313571,0.5448934792631729+0.23881564526299665*I,0.12804519268440215-0.05570555739416766*I,50
0.8352797614056628,0.6376296238149022+0.2173945049532779*I,0.11382521919393786-0.03433495518327817*I,50
0.8636604559026364,2.375832587862871,0.06381500638088955,50
0.6034725382046175,0.4044810146620265+0.27006852263971814*I,0.2213450174249174-0.10388300834337047*I,50
0.7358137853421065,0.4654018748682274-0.24740449629884637*I,0.16448488910677897+0.0850494956136325*I,50
0.32046037599791255,0.2799796092973398+0.3130399503819129*I,0.3155130670237591-0.09011451905867887*I,50
0.6570063935266583,0.4261203969579163-0.26024401592952273*I,0.19957649575282874+0.09939989011703844*I,50
0.6200813890087362,0.4110363858988872+0.26699200977960436*I,0.21475507817720293-0.10284296081899715*I,50
0.0015414454438460456,0.11991246377866618+0.10701862592528434*I,0.3962634070561945+0.0027989204459219555*I,50
0.6111443865062867,0.40749809691687333-0.2686462752628273*I,0.2183187420538066+0.10343864445680652*I,50
0.2194913259149176,0.21715330637918942+0.3144323383702561*I,0.3428755445020533-0.07455575595384889*I,50
0.726889538206517,0.4599947311149548+0.24866232270301228*I,0.16865965319181786-0.08729900166682072*I,50
0.5837494714778302,0.3967779218827634+0.27372354516547365*I,0.22898907051697578-0.1047578858454152*I,50
0.2685025722378178,0.24960980321235868+0.31560269630436993*I,0.32989373643296394-0.08276794840610424*I,50
0.15356954274491152,0.16600507865589392-0.30373099381685237*I,0.3596497535332768+0.06121705024305514*I,50
0.46121726549652653,0.34762092883226064-0.295270550464999*I,0.27251001371580147+0.10316371561394995*I,50
0.5264811081453484,0.3743597531299138+0.28415581135838697*I,0.2501370026949558-0.10537283052190703*I,50
0.16220369539140211,0.1732759519883869+0.30596616718876946*I,0.35748673792489793-0.0631389876195525*I,50
0.2814682328583096,0.2575421061878157-0.3152685665539488*I,0.32636914592068966+0.0847280641725729*I,50
0.42815455409706193,0.3332034202862977+0.30038926584573833*I,0.2832116879892591-0.10104418939844138*I,50
0.14338373950378136,0.15717985584502517+0.3006722620857193*I,0.36219220994007395-0.05887073871895311*I,50
0.15641230607886714,0.16841985256789507+0.3045013413901342*I,0.35893845229232546-0.06185641461763938*I,50
0.1852170673294311,0.19177100382161635-0.3105517515838222*I,0.3516774017297556+0.06798812338666894*I,50
0.5154257436797078,0.3699535449902108+0.2861120179168426*I,0.2540504496871873-0.10519927862716305*I,50
0.6349536761449215,0.4170029849316961+0.2642518530746871*I,0.2087311742160441-0.10165488046054026*I,50
0.6433447493226132,0.4204269215567428+0.2627170629454742*I,0.20527966121385346-0.1008694608341479*I,50
0.5100798251989185,0.36780809126346425+0.28704883324135627*I,0.2559241603223994-0.10508443763237194*I,50
0.7918895402432538,0.5159553113169452+0.2411812659549141*I,0.13692400272893557-0.06499296921646486*I,50
0.24559833562494626,0.23495491963395734+0.31558524209209804*I,0.33602447717751205-0.07909232289773924*I,50
0.39781771410925004,0.3192876019277053+0.3046699808136783*I,0.2926884663481367-0.09856763450492675*I,50
0.8340914893275653,0.6307284690759729-0.22009734445371143*I,0.11448103025379106+0.035647429804961835*I,50
0.8579754751057493,1.3996700011928493,0.0752640854390604,50
0.43361387037574284,0.33563414774808026+0.29957388061919965*I,0.2814721391745-0.10143687501662552*I,50
0.614680118335484,0.40889450642417746-0.2679913534757236*I,0.2169138262929783+0.1032132096793764*I,50
0.3332213323226594,0.2869031950657981+0.31197410475776266*I,0.31187105281286115-0.09171404042489906*I,50
0.18113485937414864,0.18858033832661783+0.30986993696953335*I,0.35271311821054635-0.06715541227063798*I,50
0.5775783288962104,0.394375579521125-0.2748641317360097*I,0.2313415208049491+0.104956618446056*I,50
0.19519345340890037,0.1994130397025474+0.31200537151486074*I,0.34913565463931295-0.06997624213981629*I,50
0.21073059547925332,0.2108941196171195-0.31372452185705635*I,0.34514472387505946+0.07294596845907572*I,50
0.6272084099683719,0.4138815431728332+0.2656763311467323*I,0.21188308251084648-0.10230518713821962*I,50
0.2025905063984117,0.20494127383013624-0.3129019001028034*I,0.3472407593536898+0.07140882145488733*I,50
0.4734666682552964,0.3527930411085298+0.29327447731406675*I,0.26844101494706907-0.10378654694343253*I,50
0.15085841244670628,0.1636827141633602+0.3029634363871508*I,0.36032738048375273-0.06060111784515651*I,50
0.8635605727642579,2.3456290079930833,0.06400070267533206,50
0.6328706451211252,0.4161601299098346-0.2646343077070051*I,0.20958203688889934+0.10183668209833059*I,50
0.690931618498958,0.4412289119598258-0.25432575000073093*I,0.18494599654981958+0.09459701245239589*I,50
0.7467820930122318,0.4726617580830234+0.24596126866915302*I,0.15927790189715568-0.08199806982760913*I,50
0.4623190736884515,0.34808961127419935+0.29509302676883625*I,0.2721463738253013-0.10322343598754778*I,50
0.237567817258864,0.2296094434785956+0.31537101582700733*I,0.3381466998426109-0.07773728158386704*I,50
0.646253503318277,0.4216257384164245+0.26218755311191083*I,0.20407414075460198-0.10057682719743034*I,50
0.3783819328151883,0.3099705134969277+0.30715800022269263*I,0.2985974479851575-0.09672694864607977*I,50
0.33289480255161563,0.2867284176521883+0.31200318491149875*I,0.3119648197551876-0.09167411151748994*I,50
0.8176527902021626,0.5659446160516995-0.23629262931726347*I,0.12341454726580349+0.049928216934954604*I,50
0.16543024627173986,0.17594519284208918+0.30672408860226136*I,0.3566763179302207-0.06384223521062478*I,50
0.28631410365520216,0.260443297827854+0.31508674608402965*I,0.3250413098242318-0.08543874842683806*I,50
0.7376031066694784,0.4665359741539361-0.24716101748932687*I,0.16364122333230552+0.08457413169301739*I,50
0.5803611432031677,0.395458720896716+0.2743500756848106*I,0.23028298892193022-0.10487127218101383*I,50
0.33514330291406136,0.28792946167218886-0.311801084221063*I,0.3113185166779695+0.09194799910168228*I,50
0.2830773323136502,0.25850921149891704+0.31521149272456467*I,0.32592887616872235-0.0849653644067983*I,50
0.2982217549808104,0.26743196150079473+0.31451853280933945*I,0.32175330306091776-0.08713505599734912*I,50
0.22640242142657874,0.22198686985522686+0.3148702483191077*I,0.34107522983052585-0.07579402194755809*I,50
0.36699616552550407,0.3043510221636854+0.3085089171099715*I,0.3020026809559081-0.09555915468858817*I,50
0.3769981568660232,0.3092941279632716-0.3073265997134698*I,0.29901349203528316+0.09658852057113934*I,50
0.4819463183114252,0.3563262849756246+0.29186523734195385*I,0.2655900547725888-0.10416382536682867*I,50
0.5457435718387529,0.38195564285140665+0.28069432118805304*I,0.24319099368560507-0.10546034053746968*I,50
0.20184896544946418,0.2043922469417836-0.3128186086545004*I,0.34743113178105095+0.07126676242146694*I,50
0.443606777832775,0.3400302264511792+0.29804951772508753*I,0.27826016403049286-0.10211248413467808*I,50
0.23892161887449448,0.2305184742681494+0.3154153707043799*I,0.33778988323980347-0.07796818722202313*I,50
0.7097805100546848,0.4505716415861665+0.2512531425520403*I,0.17651324512802039-0.09109645520778815*I,50
0.3621233727700117,0.30190744670752434+0.3090608763969609*I,0.30344764974691385-0.09503943458875588*I,50
0.5098866509441407,0.36773037095483024-0.2870825670349391*I,0.25599164133516134+0.10507991764662188*I,50
0.5970359774423504,0.4019605697069202+0.27126215556897454*I,0.22386094462413023-0.10420989794859857*I,50
0.4485371099483999,0.3421748527269246+0.2972829751531086*I,0.2766619720388089-0.10242493123019053*I,50
0.43461760564920215,0.3360787796792437-0.29942259872629634*I,0.2811511476515726+0.10150727108272839*I,50
0.8348768839367151,0.6352401194630685-0.21835539127161968*I,0.11404772428962871+0.03478624737922772*I,50
0.5424538766955471,0.3806644867349635+0.281289729598511*I,0.24438891968747928-0.10546537977859302*I,50
0.2111350765470017,0.2111864296261064+0.31376114397123106*I,0.34504026606967125-0.07302129796396269*I,50
0.39389763726388916,0.31743515879281853+0.30518911709839386*I,0.2938902333063551-0.09821206836392508*I,50
0.8090586186402922,0.545131804152989+0.238792133199296*I,0.12798554480577645-0.05563592064093221*I,50
0.21918670618230807,0.21693817129930512+0.3144106562284128*I,0.34295468605210994-0.07450054106733663*I,50
0.6257483106122781,0.41329671526520306+0.26594553939775606*I,0.21247365885417976-0.10242001264802576*I,50
0.37973387349320276,0.31062961488586205-0.306992135399457*I,0.298190385356517+0.09686125224252713*I,50
0.21617990966370848,0.21480504966504935+0.3141855098185617*I,0.3437349282841165-0.0739526190843813*I,50
0.5890518347257672,0.3988438466245153+0.2727419642414186*I,0.22695298990275192-0.1045592137739126*I,50
0.6624404956749679,0.4284351653622578+0.25927164751280674*I,0.19727855546462406-0.09874583727893566*I,50
0.8066251909772344,0.5401656563287165+0.23926287211258576*I,0.1292678689473084-0.05710872168035462*I,50
