"q","mu1","mu2","kurt"
0.7991910188011091,2.2109288586666485,0.31448783129185637,40
0.7255205586203222,1.355345121490562+0.6380646751017712*I,0.4305166453798877-0.15807866784435975*I,40
0.7882781005486268,1.7745921918422325+0.42357763841948315*I,0.35458497067516226-0.06135327768354285*I,40
0.7483400458026239,1.4428737356099222-0.6144814540477813*I,0.4037587903582757+0.13456786240139834*I,40
0.7034582091281159,1.2951167606057448+0.6528460084113856*I,0.45553691605191426-0.17543789838145002*I,40
0.7989622734891151,2.1878781286301403,0.3166830036785904,40
0.7717090836090124,1.5888239095497982-0.5577699239160245*I,0.3753657972585797+0.10039463549939112*I,40
0.7189527054596213,1.3355622177383681+0.6429294485193991*I,0.4380500000732192-0.16370435563220712*I,40
0.8199515805318583,5.117314247888766,0.21440227729757355,40
0.7536185616908619,1.4691016540212942-0.6062705829834452*I,0.39743568635424237+0.1279970805824933*I,40
0.8122169716960008,3.5131279389849146,0.2442530728307069,40
0.7542116062354551,1.4722398881117977+0.6052408428186872*I,0.39672205345960504-0.12722509364788376*I,40
0.7011276781387967,1.2896468091146098+0.6542093173803778*I,0.4581332055684198-0.17703749722246437*I,40
0.762161441795925,1.5187679741986049+0.5886100764300336*I,0.38709182887526755-0.1161131648946009*I,40
0.8084770846739843,3.0589377457697986,0.260327445397579,40
0.7186939374876689,1.3348193331176625+0.6431110366291717*I,0.43834531299148183-0.1639174036380222*I,40
0.7348056965646521,1.3868650189693341+0.6300779203154089*I,0.4197400815993292-0.14933592566391526*I,40
0.7546221031895177,1.4744365935080481+0.6045136495823493*I,0.39622770254547546-0.12668648357341913*I,40
0.7297431446285385,1.3691089393167444+0.6346241123222596*I,0.4256343613277187-0.1542251909807341*I,40
0.7726864356364336,1.5971323704456182+0.5535653268517875*I,0.37415538104736873-0.09859535333495648*I,40
0.7228768629568797,1.347159189649161+0.6400861802978389*I,0.4335577891407142-0.160394832027215*I,40
0.8242735158484349,7.058592889687261,0.19896024524627948,40
0.8002134305305768,2.3060396952188316,0.3059554548698221,40
0.7120639133052165,1.3166234247592918-0.6475539404955923*I,0.4458734949159265+0.1691694351136308*I,40
0.7385439935329055,1.4009764594893779+0.6263512938891119*I,0.415358701698707-0.14551996957478916*I,40
0.7288648260813926,1.3661721313740645+0.6353634555006795*I,0.4266524354328605-0.15504291861258682*I,40
0.7875257049223082,1.7634260779420639+0.43476448183670235*I,0.3555408458926516-0.06373627529289784*I,40
0.7300232820586181,1.3700541482960993+0.6343854782482998*I,0.42530936793304874-0.1539625393878687*I,40
0.7190763760530952,1.335918179934035+0.6428424215224016*I,0.4379088241006995-0.16360231355124502*I,40
0.7165612080715655,1.3287938423306807+0.6445825644335023*I,0.44077495974682973-0.1656496972809106*I,40
0.8289540275532021,12.789107207309664,0.18290110888406014,40
0.756847030038283,1.4867058205498342+0.6003520683170582*I,0.3935427898717432-0.12370453108269797*I,40
0.8154156550094023,4.025305358916123,0.23147473016239617,40
0.8151081048421587,3.969226688178939,0.23267287684271598,40
0.7064177057856553,1.3022705728430601+0.6510756391616165*I,0.4522272953724965-0.17334798779929111*I,40
0.7120428855130418,1.3165681307521917+0.6475674565720515*I,0.44589725512870865-0.1691854822796552*I,40
0.8234861390761146,6.589189023225836,0.2017244416191505,40
0.7759046103737556,1.6263367963777786-0.5377290986045071*I,0.37015635749305786+0.09235449208639476*I,40
0.730573382248761,1.3719224307222817+0.6339127875472409*I,0.42467078848247575-0.15344415845463286*I,40
0.7775075277279311,1.6420487330218088+0.5284785671706597*I,0.3681567761900154-0.08904198221101371*I,40
0.7980045696761423,2.072674045237576,0.32845431205195535,40
0.7606763276337702,1.5093844986269724+0.5921837212070739*I,0.3888999574724647-0.11830596292416665*I,40
0.8077920418625832,2.987173994792636,0.2634502012684901,40
0.7491823994716516,1.4468659941483946+0.6132748458621676*I,0.40275318602896387-0.13355376776781447*I,40
0.8054969022023217,2.764770968646808,0.274467226057127,40
0.796673290652522,1.9285880613989845+0.15384553879095372*I,0.3438380418820968-0.019097764441900034*I,40
0.7586963147014114,1.4973978689843497+0.5965809331381212*I,0.3913040917591203-0.121141456842047*I,40
0.8177265698925468,4.509509715913957,0.22264682715945858,40
0.7615480324488028,1.514849800186386+0.5901166916911098*I,0.3878391664466411-0.11702598263899504*I,40
0.725570223307518,1.355501956927336-0.638025789706951*I,0.43045939985123083+0.15803446345128042*I,40
0.7484716100524281,1.4434927303128864+0.6142953305034052*I,0.4036018143503092-0.13441029600547322*I,40
0.7705055846734152,1.5789213690416248-0.562617709877175*I,0.37685369450814593+0.10255482609987746*I,40
0.77656909265501,1.6327496746259513+0.5340181932961215*I,0.3693280670366165-0.09099918786548918*I,40
0.703919222284722,1.2962155226313001+0.6525732334157792*I,0.4550222950128297-0.17511671068378934*I,40
0.8229801557955266,6.3222089851526535,0.20351152576278658,40
0.7645038439847396,1.5343100680966664+0.5824229439571954*I,0.3842313582088923-0.11253064942624631*I,40
0.8163014650769226,4.19689667423727,0.22805563002394846,40
0.7228717853485038,1.3471437667793178+0.6400899754772283*I,0.43356361863871545-0.16039921201083748*I,40
0.7508226910112077,1.4548434443073404+0.6108187270713472*I,0.40079125627480533-0.13154248344799602*I,40
0.8061968897567331,2.830033088392456,0.2710047458345455,40
0.8110258579855417,3.355090011359532,0.2492174796130121,40
0.8200288967321199,5.141764929817192,0.2141197657793807,40
0.8076551638484402,2.9731680677763213,0.2640822522045213,40
0.8139519168538429,3.77258820620877,0.2372318648258004,40
0.7937051859316824,1.8670300349421785+0.3020032365236826*I,0.34765479157330764-0.0397746970647142*I,40
0.8205298034428254,5.306724142522667,0.21229548988473732,40
0.7379110688835717,1.3985223755876277+0.6270076794011735*I,0.41610224692057135-0.14617904773842302*I,40
0.7737614237570136,1.6065618364320373+0.5486362424420427*I,0.37282185737411894-0.09656683563146727*I,40
0.8301957636272242,16.616158742117893,0.17873436992716438,40
0.8078955798607519,2.997839872428383,0.26297394519021555,40
0.8193815088761601,4.944723387908291,0.2164932031180044,40
0.8267200547360639,9.149805238287064,0.19049159246874045,40
0.7253877578489643,1.3549263180353621+0.6381684809630527*I,0.4306696961611105-0.15819674070335715*I,40
0.7366478893632269,1.3937051659190867+0.6282856639042352*I,0.4175840751849427-0.14747836406186196*I,40
0.7847051756263215,1.7244894278776+0.46985475529387744*I,0.3591136525631122-0.07190369509142705*I,40
0.717448662636183,1.3312803279471088+0.643975550926616*I,0.4397648805791987-0.16493394496676275*I,40
0.717775722282295,1.3322041027227243-0.6437499648060976*I,0.4393922965931028+0.16466834840401917*I,40
0.7382606061291785,1.399874270688078+0.6266465488242253*I,0.41569170671356703-0.14581573914548893*I,40
0.8073319408404238,2.9405085062980763,0.265586110416228,40
0.8111110583475363,3.3659244021747843,0.2488580621928064,40
0.7579967424641012,1.4932980139653669+0.5980433890130523*I,0.3921517359917139-0.12212042653962991*I,40
0.7787813733381347,1.655148993635297+0.5203430005241201*I,0.3665640050764131-0.08629877298626741*I,40
0.784907148358631,1.7271347836521862+0.46764488312487856*I,0.3588583601273703-0.07135346268248556*I,40
0.8012693586342133,2.397713823293153,0.29847527832206083,40
0.8043809854286652,2.66439717015117,0.28021624388674715,40
0.8108801731462509,3.3367212019691843,0.24983367075543778,40
0.7226922138050262,1.3465990501307772+0.6402239878496615*I,0.43376975284471725-0.160553945562159*I,40
0.8207905972716343,5.397388073789196,0.21134974136576384,40
0.7245236619994543,1.3522212205060713+0.6388379186483484*I,0.43166481552721886-0.15896050661306435*I,40
0.7255526573656,1.3554464724820503+0.6380395471178826*I,0.430479647550077-0.15805010110434967*I,40
0.7468582428104926,1.4360150138405756+0.6165208133370741*I,0.4055246170680205-0.13632196426150264*I,40
0.7614237533510699,1.5140633144438966+0.5904166055659846*I,0.38799049226446686-0.11720969276640529*I,40
0.8129697095245791,3.6210125363609498,0.2411783111062904,40
0.7888718952914242,1.7836577354104892-0.41407375629368365*I,0.353829750517969+0.059398720937279846*I,40
0.7543997487576228,1.4732441921782846-0.6049090383225423*I,0.3964955173350909+0.12697866852141285*I,40
0.7226874193194045,1.3465845255562103+0.6402275604610161*I,0.43377525579077886-0.16055807245718182*I,40
0.7176943178786687,1.3319738003209554+0.6438062090208942*I,0.4394850486664739-0.1647345467398764*I,40
0.7759820516569251,1.6270770481861638-0.537305206802355*I,0.3700598710217179+0.09219779905493457*I,40
0.8197569035609665,5.056881604983305,0.21511474479430706,40
0.718232358378603,1.333500642194437+0.6434332655244969*I,0.4388717998880192-0.16429587586417438*I,40
0.8087453620420426,3.0878439392952153,0.25912195311558606,40
0.7280389904842329,1.3634470588725278+0.6360467861422726*I,0.4276084580998569-0.15580390676225706*I,40
0.7012222797162853,1.289866156183004+0.6541544651891247*I,0.45802798627972885-0.17697333948184013*I,40
0.8290037592048118,12.906441832186966,0.1827335418332734,40
0.7079772949693461,1.3061392368692495+0.6501231216572769*I,0.45047747295153406-0.1722194294658784*I,40
0.7058867154929056,1.3009692786131004+0.6513967425843435*I,0.452822150264182-0.1737278901794049*I,40
0.7517519891943722,1.4594873123217054+0.6093602853037489*I,0.3996775320685254-0.13038085462857413*I,40
0.8210561807677795,5.4933474969202924,0.21038940317594845,40
0.8309298826785021,20.29646991577887,0.17628725142168875,40
0.7859835900310423,1.7415932633901936+0.4551379708787708*I,0.3574963167476781-0.06833663937660782*I,40
0.8337528082717807,189.77216944814242,0.16698081205521895,40
0.8081152773520425,3.020680715101028,0.26196851461944204,40
0.7367002280244332,1.3939026706944124+0.6282335311778209*I,0.4175227331632341-0.14742494732979575*I,40
0.72712530519885,1.3604720174778495+0.6367900234407837*I,0.4286648077183087-0.1566370958165753*I,40
0.7042701725214596,1.2970557617119576+0.6523648627127747*I,0.4546303050766402-0.17487113408887256*I,40
0.8148601349574498,3.9252228672346003,0.23364324178679136,40
0.7546090614469431,1.474366491112622+0.6045369382857357*I,0.396243413222566-0.12670364960579925*I,40
0.7796170738936508,1.6640588940814907+0.5145781632237001*I,0.3655172895894582-0.08444079924433871*I,40
0.7108911151512514,1.3135612829599737+0.6483028865260198*I,0.44719757611682426-0.1700587823168027*I,40
0.7686020488358054,1.5639524902112723+0.5696223055471592*I,0.3792012358923442-0.10585528521073806*I,40
0.826492423294872,8.898812233735574,0.19127232102874803,40
0.8209879095455537,5.468317907474604,0.21063600396822013,40
0.7747509195967007,1.6155247005195836+0.5437906533106225*I,0.3715923534035827-0.09465102960881154*I,40
0.7056478255937452,1.3003864112855805+0.6515406943918272*I,0.45308962310620843-0.17389809580228252*I,40
0.7836135340617765,1.7105432935060472+0.48112697459389836*I,0.36049202148181425-0.07479862336324948*I,40
0.7838697629483782,1.7137645016333625-0.47857845053525544*I,0.36016871331320294+0.07413066008332368*I,40
0.7714956570387719,1.587041875378152+0.5586552684018795*I,0.37562986712424995-0.10078208609368995*I,40
0.7969300372102004,1.9343638101880545-0.13025263800463324*I,0.3435069924383573+0.016082073541187864*I,40
0.7881859654301293,1.773205858215555+0.42499689708244764*I,0.3547020867606711-0.06165051006180428*I,40
0.7052817441711814,1.2994962859107229-0.6517606854316221*I,0.4534993260601553+0.17415807237666198*I,40
0.7097562670830934,1.310639707948513-0.6490184391471135*I,0.44847665619033067+0.17090849555896143*I,40
0.7724593050578337,1.5951795367440735+0.5545650741781053*I,0.37443684308616476-0.09901722378334031*I,40
0.8296979077615843,14.821635117817033,0.18040071457326007,40
0.7976325064651291,1.9972864782073083,0.33691870154773707,40
0.7381211151180814,1.3993337669097106+0.6267910665299522*I,0.4158555684180483-0.1459609241185077*I,40
0.7236304813980462,1.349460757447306+0.6395192993781844*I,0.43269208859021846-0.15974187293557093*I,40
0.7684992581939853,1.5631671716573052+0.5699793956845252*I,0.3793278006216575-0.10602967129042663*I,40
0.8267193225010212,9.148973120226328,0.19049410162472497,40
0.7497866806095249,1.4497730584219541+0.6123868715988556*I,0.4020309903769753-0.13281851123931612*I,40
0.828336586613592,11.501183797384739,0.1849864829556479,40
0.7308890230437581,1.3730018074835482+0.633639067725949*I,0.42430414186131593-0.1531451400919921*I,40
0.7791847663792736,1.6594176378578942-0.517605109424558*I,0.3660589319842427+0.08540794467080925*I,40
0.7243643151726662,1.3517261101268034+0.638960255136702*I,0.43184818478551235-0.15910050569163506*I,40
0.7017904614885206,1.2911882929147669+0.6538241742134049*I,0.45739573172694753-0.17658663771025934*I,40
0.8139401748865067,3.7706973390036516,0.23727862942730577,40
0.753854459215186,1.4703450059156904+0.6058638810142593*I,0.39715190051338256-0.12769086708024943*I,40
0.7428365402721249,1.41838081637017+0.6215826519708978*I,0.4102970367455212-0.1409014601651415*I,40
0.7835936524769855,1.7102946595589783+0.4813223458428444*I,0.3605171022927442-0.07485016851914174*I,40
0.7951297389622621,1.8954330575348288+0.24683480574219271*I,0.34582529562882747-0.0316209248798883*I,40
0.7774820905849826,1.641792828374737+0.5286335800988652*I,0.3681885485009306-0.08909572459113242*I,40
0.771893738841364,1.5903749372512934+0.5569946520791492*I,0.37513725312289387-0.10005785884035445*I,40
0.8075948159398761,2.967026626369856,0.26436181101015593,40
0.7755779999318417,1.6232351105948934+0.5394927118409271*I,0.37056315914028426-0.09301177236362297*I,40
0.7898528768713908,1.7991496000914606+0.39687334673145663*I,0.35258046066796406-0.056007310887753056*I,40
0.7109602917740963,1.3137406796200697+0.6482589825411088*I,0.44711953908883606-0.17000664318505365*I,40
0.8253853074229156,7.8642800109641025,0.19509012342012488,40
0.7613971029362213,1.5138949795313712+0.5904806893631384*I,0.38802293873653043-0.11724903412459961*I,40
0.7691795677262507,1.568407638983706+0.5675771686726396*I,0.3784897601523537-0.10486836240030896*I,40
0.7485551921843496,1.4438868416038613+0.6141766442273492*I,0.4035020717654779-0.13431003777990624*I,40
0.8148313024400164,3.920174307094575,0.2337563256507469,40
0.8165069713181391,4.239017910319858,0.22726888207647689,40
0.779819726344402,1.6662587637791417-0.5131249281234904*I,0.36526325358520323+0.08398286910259826*I,40
0.724522135921565,1.3522164733237425+0.6388390918961501*I,0.43166657187572227-0.15896184863895552*I,40
0.7159392533583494,1.3270684791622356+0.6450036647347578*I,0.44148206855123057-0.16614706882247973*I,40
0.7353811979840228,1.3889789016515777+0.6295267274940942*I,0.41906718778933527-0.1487602944702292*I,40
0.79463593883968,1.885361217385949+0.2680241189719923*I,0.3464599567273987-0.03467151980775093*I,40
0.7947939183682149,1.888556608312392-0.2615269744833233*I,0.34625696915096016+0.03372633954350637*I,40
0.7739141045781031,1.607926738648357+0.5479085702544254*I,0.3726322702739165-0.09627433859039185*I,40
0.7917588835419522,1.8312355099477897+0.35668807200801994*I,0.35014733002454407-0.048693979678992395*I,40
0.7165498349447208,1.328762165642209+0.6445902961604114*I,0.4407878958111897-0.16565882354838776*I,40
0.7457129152508641,1.4308514362932274+0.6180291980686511*I,0.4068867286476116-0.13765250770114856*I,40
0.74663102055416,1.434981248564131-0.6168246129287246*I,0.4057950372936256+0.13658765597278086*I,40
0.7720250572105629,1.5914832084561998+0.556437997228523*I,0.3749746819276877-0.0998174712337304*I,40
0.7641371909186268,1.5318143498306502+0.5834397161816266*I,0.3846798007524058-0.11310189755626647*I,40
0.75362742428682,1.4691482488873617+0.6062553717620771*I,0.39742502648427863-0.12798559671401763*I,40
0.7843982777868218,1.7205093205915103+0.4731357681661727*I,0.3595014081387893-0.07273078227482005*I,40
0.7108114717438889,1.3133549302895813+0.6483533920043154*I,0.44728741079874496-0.1701187612525354*I,40
0.71967915877717,1.3376617886339888+0.6424159642449875*I,0.43722034970083223-0.16310288373608797*I,40
0.712486148679764,1.3177367843516292+0.6472818438749517*I,0.4453962382833355-0.16884641919527216*I,40
0.8238443586413396,6.7939123874081275,0.20046438133892294,40
0.8299161588835912,15.555546622427673,0.17966953107768102,40
0.8214991279894273,5.662173303863098,0.2087938240609592,40
0.7409554262596927,1.410585151280898-0.6237442901309288*I,0.41251926289993507+0.1429580519889632*I,40
0.7342683404443296,1.384909642973566+0.6305857317822035*I,0.42036784847598313-0.14986963473003026*I,40
